,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000026601,0.7791701439415654,0.0,0.0,0.7744351136621622,0.7838178867569684,Axdnd1
ENSMUSG00000063568,0.7785074295796385,0.0,0.0,0.7737599963274541,0.7831674204767268,Jazf1
ENSMUSG00000009647,0.7716463192421751,0.0,0.0,0.766771111193597,0.7764325156286802,Mcu
ENSMUSG00000024913,0.7708067880241041,0.0,0.0,0.7659160247004434,0.7756083519425548,Lrp5
ENSMUSG00000038302,0.7555292839710613,0.0,0.0,0.7503584726160891,0.7606076407779786,Lace1
ENSMUSG00000052539,0.7554413809037969,0.0,0.0,0.7502689747915531,0.7605213146174712,Magi3
ENSMUSG00000022237,0.7425265418006283,0.0,0.0,0.7371218913895468,0.7478362050962476,Ankrd33b
ENSMUSG00000031668,0.741805619810228,0.0,0.0,0.736388125788575,0.747127992620019,Eif2ak3
ENSMUSG00000072774,0.7402523892928441,0.0,0.0,0.7348072669473951,0.7456021037555692,Zfp951
ENSMUSG00000039031,0.738419669221818,0.0,0.0,0.7329420231692707,0.7438015730659838,Arhgap18
ENSMUSG00000040875,0.7378163818994069,0.0,0.0,0.7323280478421526,0.74320886462513,Osbpl10
ENSMUSG00000021338,0.732068699753483,0.0,0.0,0.7264789856395029,0.737561545875258,Carmil1
ENSMUSG00000002365,0.7263688174021365,0.0,0.0,0.7206793660750728,0.7319604333929859,Snx9
ENSMUSG00000028007,0.7241855458491518,0.0,0.0,0.7184581022911103,0.7298147942527208,Snx7
ENSMUSG00000035517,0.7223192786997188,0.0,0.0,0.7165594518696374,0.7279806074839712,Tdrd7
ENSMUSG00000028082,0.7171326228996865,0.0,0.0,0.7112832459397356,0.7228826825981451,Sh3d19
ENSMUSG00000038011,0.7156326946252702,0.0,0.0,0.7097575435394965,0.7214082977036624,Dnah10
ENSMUSG00000024052,0.7142374018536001,0.0,0.0,0.708338324136511,0.720036719387364,Lpin2
ENSMUSG00000018334,0.7138826629091575,0.0,0.0,0.7079775096943415,0.7196880023765524,Ksr1
ENSMUSG00000053799,0.7128360782574126,0.0,0.0,0.7069130184934046,0.7186591671394011,Exoc6
ENSMUSG00000038068,0.7117132702651426,0.0,0.0,0.7057710296416546,0.7175553729130262,Rnf144b
ENSMUSG00000041143,0.7112085239409033,0.0,0.0,0.7052576708285457,0.7170591644627987,Tmco4
ENSMUSG00000020231,0.7084249815743708,0.0,0.0,0.7024267449624585,0.7143225996771434,Dip2a
ENSMUSG00000042500,0.708284265616831,0.0,0.0,0.7022836386739467,0.7141842537799034,Ago4
ENSMUSG00000022003,0.7079531385253557,0.0,0.0,0.7019468886657483,0.713858701999679,Slc25a30
ENSMUSG00000049411,0.7076309756387924,0.0,0.0,0.7016192576622293,0.7135419610408199,Tmem241
