,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000025357,0.7257556639401497,0.0,0.0,0.7226361045521714,0.7288456599113365,Dgka
ENSMUSG00000025977,0.7253510235872571,0.0,0.0,0.7222276022281998,0.7284448613555654,Boll
ENSMUSG00000005947,0.7245530950721905,0.0,0.0,0.7214220645037923,0.727654502447592,Itgae
ENSMUSG00000039943,0.7241297538901782,0.0,0.0,0.720994689694072,0.727235173979048,Plcb4
ENSMUSG00000097797,0.7236420880537051,0.0,0.0,0.7205023802957726,0.7267521276954089,Gm26901
ENSMUSG00000030615,0.7236345511441338,0.0,0.0,0.7204947716444637,0.7267446621572119,Tmem126a
ENSMUSG00000056665,0.7235250100892694,0.0,0.0,0.7203841879842242,0.7266361583272806,Them6
ENSMUSG00000068740,0.7227831516659304,0.0,0.0,0.7196352727984299,0.7259013203457284,Celsr2
ENSMUSG00000022906,0.7227123679520026,0.0,0.0,0.7195638161529896,0.7258312061085496,Parp9
ENSMUSG00000030494,0.7225510372839027,0.0,0.0,0.7194009519844942,0.7256714010737155,Rhpn2
ENSMUSG00000003355,0.7221098429032068,0.0,0.0,0.7189555656767265,0.7252343771552754,Fkbp11
ENSMUSG00000032849,0.7219848158779091,0.0,0.0,0.7188293512012424,0.7251105315105999,Abcc4
ENSMUSG00000018341,0.7207152690342942,0.0,0.0,0.7175477585557453,0.7238529691673082,Il12rb2
ENSMUSG00000032281,0.7191314883849829,0.0,0.0,0.7159489806377429,0.7222841101528329,Acsbg1
ENSMUSG00000025353,0.7190294983804378,0.0,0.0,0.7158460260048322,0.7221830799380419,Ormdl2
ENSMUSG00000047407,0.7189026098900574,0.0,0.0,0.7157179375877507,0.7220573853599082,Tgif1
ENSMUSG00000029149,0.7183657184828554,0.0,0.0,0.7151759714139925,0.7215255433370051,Krtcap3
ENSMUSG00000029922,0.7180711192631429,0.0,0.0,0.7148785892343876,0.7212337131950559,Mkrn1
ENSMUSG00000060216,0.7177459321806708,0.0,0.0,0.7145503315817806,0.7209115813965945,Arrb2
ENSMUSG00000023017,0.7171845588894511,0.0,0.0,0.7139836608498685,0.7203554792497241,Asic1
ENSMUSG00000003680,0.7169321449551389,0.0,0.0,0.7137288663593874,0.7201054340858289,Taf6l
ENSMUSG00000049969,0.7153201438748285,0.0,0.0,0.7121016822346146,0.7185085413381787,Plekhf2
ENSMUSG00000073424,0.7151457578815844,0.0,0.0,0.7119256558148392,0.7183357877467335,Cyp4f15
ENSMUSG00000026098,0.7144803046149169,0.0,0.0,0.7112539464333042,0.7176765600759004,Pms1
ENSMUSG00000026773,0.7143986693872865,0.0,0.0,0.7111715441354978,0.7175956881857439,Pfkfb3
ENSMUSG00000022828,0.7136432811889784,0.0,0.0,0.7104090622794124,0.7168473592223193,Gtf2e1
ENSMUSG00000038301,0.713400203640224,0.0,0.0,0.7101637036660864,0.7166065517058736,Snx10
ENSMUSG00000034818,0.7132382969151015,0.0,0.0,0.710000278027915,0.7164461565576165,Celf5
